RespondentID,Have you seen any of the 6 films in the Star Wars franchise?,Do you consider yourself to be a fan of the Star Wars film franchise?,Which of the following Star Wars films have you seen? Please select all that apply,Respondents who watched The Phantom Menace,Respondents who watched Attack of the Clones,Respondents who watched Revenge of the Sith,Respondents who watched A New Hope,Respondents who watched The Empire Strikes Back,Respondents who watched Return of the Jedi,Please rank the Star Wars films in order of preference with 1 being your favorite film in the franchise and 6 being your least favorite film.,Rank_Star Wars: Episode I  The Phantom Menace,Rank_Star Wars: Episode II  Attack of the Clones,Rank_Star Wars: Episode III  Revenge of the Sith,Rank_Star Wars: Episode IV  A New Hope,Rank_Star Wars: Episode V The Empire Strikes Back,Rank_Star Wars: Episode VI Return of the Jedi,"Please state whether you view the following characters favorably, unfavorably, or are unfamiliar with him/her.",Han Solo,Luke Skywalker,Princess Leia Organa,Anakin Skywalker,Obi Wan Kenobi,Emperor Palpatine,Darth Vader,Lando Calrissian,Boba Fett,C-3P0,R2 D2,Jar Jar Binks,Padme Amidala,Yoda,Which character shot first?,Are you familiar with the Expanded Universe?,Do you consider yourself to be a fan of the Expanded Universe?,Do you consider yourself to be a fan of the Star Trek franchise?,Gender,Age,Household Income,Education,Location (Census Region),missing
3290638529,1,0,6,1,2,3,4,5,6,,6,3,4,1,2,5,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,0,-1,0,0,3,2,4,1,1
3290634681,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290631608,1,0,3,-1,2,-1,-1,5,6,,6,1,5,3,4,2,,-1,6,5,4,3,2,2,3,4,5,6,5,4,3,1,1,0,0,1,3,-1,-1,9,6
3290630470,1,0,3,-1,-1,-1,4,5,6,,4,5,6,3,1,2,,6,6,6,6,6,6,6,4,4,6,6,2,4,6,1,0,-1,0,1,4,5,5,2,4
3290630282,1,1,6,1,2,3,4,5,6,,1,2,3,4,5,6,,6,6,6,6,6,6,2,5,5,5,5,6,5,6,1,0,-1,0,0,4,2,3,4,1
3290628419,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290627850,1,1,6,1,2,3,4,5,6,,4,5,6,1,2,3,,6,6,6,5,6,4,6,5,4,6,6,4,4,6,1,0,-1,1,0,3,4,4,6,1
3290627681,1,1,6,1,2,3,4,5,6,,4,6,5,3,1,2,,6,6,6,5,6,3,5,5,5,6,6,4,4,6,2,0,-1,1,0,3,4,5,1,1
3290626609,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,2,3,7,30
3290625814,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290624447,1,1,5,1,2,3,-1,5,6,,4,5,2,6,3,1,,6,6,6,6,6,5,6,6,4,5,6,2,5,6,2,1,0,1,0,3,3,3,6,1
3290620991,1,1,6,1,2,3,4,5,6,,6,2,3,5,4,1,,6,6,6,3,6,2,2,5,2,6,6,2,5,6,1,0,-1,1,0,3,2,3,1,1
3290617461,1,1,6,1,2,3,4,5,6,,2,3,1,4,5,6,,6,6,6,6,6,6,6,5,5,5,5,5,6,6,2,0,-1,1,0,3,5,5,7,1
3290611875,1,1,6,1,2,3,4,5,6,,3,4,5,2,1,6,,6,6,6,6,6,3,5,5,3,6,6,2,5,6,2,1,0,1,0,3,4,4,7,0
3290611716,1,0,3,-1,-1,-1,4,5,6,,4,5,6,1,3,2,,5,5,4,1,6,1,2,4,1,6,5,1,1,4,2,0,-1,0,0,3,4,4,8,4
3290602490,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290601892,1,1,6,1,2,3,4,5,6,,6,4,3,5,2,1,,6,6,6,4,4,3,3,5,3,5,5,2,4,6,2,0,-1,0,0,2,3,3,5,1
3290601518,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,5,1,30
3290600680,1,1,4,1,-1,-1,4,5,6,,4,5,6,1,2,3,,6,6,6,5,6,2,2,5,2,6,6,2,4,6,2,0,-1,1,1,3,5,4,3,3
3290600559,1,1,2,-1,-1,-1,-1,5,6,,3,4,5,6,1,2,,4,5,5,5,4,4,6,5,4,5,6,5,5,6,2,0,-1,1,1,4,-1,2,7,6
3290600057,1,1,1,-1,-1,-1,-1,-1,6,,4,5,6,2,3,1,,6,5,5,5,5,1,5,4,4,4,4,3,5,6,1,0,-1,1,1,2,2,5,9,6
3290598307,1,0,4,1,2,-1,-1,5,6,,1,2,3,4,5,6,,6,6,5,5,6,1,4,1,1,5,5,6,1,6,3,0,-1,0,1,3,4,3,2,3
3290597099,1,1,6,1,2,3,4,5,6,,6,5,2,3,1,4,,6,6,6,6,6,6,6,6,6,6,6,4,4,6,2,1,1,0,1,2,4,4,1,0
3290593953,1,1,6,1,2,3,4,5,6,,6,5,3,2,1,4,,6,6,6,4,6,4,5,6,5,5,6,3,5,5,2,1,0,1,0,2,3,4,6,0
3290582716,1,0,2,-1,-1,-1,-1,5,6,,3,4,5,6,1,2,,3,4,5,4,6,4,3,3,3,5,6,4,-1,5,3,0,-1,1,1,3,4,5,7,6
3290572568,1,0,2,-1,-1,-1,-1,5,6,,3,4,5,6,1,2,,4,4,4,4,4,4,5,4,4,5,5,4,4,4,3,0,-1,0,0,3,2,2,7,5
3290572073,1,1,6,1,2,3,4,5,6,,5,6,4,1,2,3,,6,6,6,4,6,6,6,6,6,6,6,4,4,6,2,1,0,1,0,2,3,4,7,0
3290569001,1,1,4,-1,-1,3,4,5,6,,6,4,1,3,2,5,,6,6,6,5,5,4,6,5,4,5,6,5,4,6,2,0,-1,1,0,4,2,3,3,3
3290568339,1,1,6,1,2,3,4,5,6,,5,6,4,3,1,2,,6,5,5,6,6,2,4,5,3,4,5,2,5,6,1,0,-1,1,0,1,3,3,6,1
3290565779,1,1,4,1,-1,-1,4,5,6,,4,5,6,2,1,3,,6,6,6,5,6,5,5,6,6,5,6,3,1,6,1,0,-1,0,0,2,3,3,9,3
3290565768,1,1,6,1,2,3,4,5,6,,6,5,3,1,4,2,,6,6,6,6,6,6,6,6,6,6,6,5,6,6,2,1,1,0,0,1,1,2,5,0
3290565487,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290561583,1,1,4,-1,2,-1,4,5,6,,5,2,6,1,3,4,,6,6,6,5,6,5,6,5,5,6,6,5,5,6,2,0,-1,1,0,3,5,5,6,3
3290561192,1,1,5,1,2,-1,4,5,6,,4,5,6,1,2,3,,6,6,6,5,6,5,5,5,3,6,6,6,5,6,1,0,-1,1,1,2,3,4,9,2
3290555153,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,5,4,9,30
3290553558,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290552963,1,0,6,1,2,3,4,5,6,,6,5,4,1,2,3,,6,5,5,3,6,2,5,5,3,6,6,2,5,6,2,0,-1,1,0,1,3,4,5,1
3290551809,1,0,3,-1,-1,-1,4,5,6,,4,5,6,1,2,3,,6,6,6,4,6,4,6,6,6,5,6,2,1,6,2,0,-1,0,0,2,5,4,6,4
3290547819,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,4,3,30
3290544886,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,4,5,4,6,30
3290544865,1,1,6,1,2,3,4,5,6,,5,6,3,1,2,4,,6,6,6,6,6,5,6,6,6,6,6,4,6,-1,2,1,0,1,0,3,3,3,6,1
3290544012,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290539653,1,1,6,1,2,3,4,5,6,,4,5,6,1,2,3,,6,5,6,5,5,3,3,5,5,6,6,6,5,6,1,1,0,1,1,1,1,3,1,0
3290538433,1,1,3,-1,-1,-1,4,5,6,,4,5,6,1,2,3,,6,5,5,1,6,1,2,5,5,6,6,4,1,6,3,0,-1,0,1,2,2,4,5,4
3290536294,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,4,2,5,30
3290532429,1,1,6,1,2,3,4,5,6,,4,6,5,1,3,2,,5,6,5,3,5,1,3,1,4,5,5,5,5,6,3,0,-1,0,0,1,3,5,6,1
3290531735,1,1,4,1,-1,-1,4,5,6,,4,5,6,1,2,3,,6,6,6,5,6,6,6,6,6,6,6,2,1,6,1,0,-1,1,0,3,3,5,9,3
3290526356,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,3,1,30
3290525782,1,0,1,1,-1,-1,-1,-1,-1,,1,2,3,4,5,6,,6,6,6,1,6,1,3,1,1,1,6,6,-1,6,3,0,-1,0,1,3,4,5,7,7
3290524413,1,0,2,-1,-1,-1,-1,5,6,,4,2,3,5,6,1,,5,4,5,5,6,5,5,6,6,5,5,2,2,3,3,0,-1,1,0,2,1,3,1,5
3290519884,1,1,4,1,-1,-1,4,5,6,,6,4,5,3,2,1,,6,6,6,2,5,3,5,5,5,6,6,1,4,5,2,1,1,1,0,3,-1,4,4,3
3290515688,1,1,3,1,2,3,-1,-1,-1,,1,2,3,4,5,6,,6,6,6,6,6,1,5,1,1,6,6,1,1,6,3,0,-1,1,1,3,-1,5,6,5
3290511533,1,0,6,1,2,3,4,5,6,,3,1,2,6,5,4,,6,6,6,2,6,6,6,6,6,6,6,6,6,2,2,1,0,1,0,4,-1,4,7,1
3290506830,1,1,6,1,2,3,4,5,6,,6,3,5,2,4,1,,6,6,6,5,5,2,5,4,3,5,5,2,5,6,2,0,-1,0,1,2,-1,5,4,2
3290506333,1,0,3,1,-1,-1,-1,5,6,,6,1,2,3,4,5,,6,6,6,6,6,2,2,4,1,6,6,1,1,6,3,0,-1,0,1,3,-1,4,6,5
3290505081,1,1,6,1,2,3,4,5,6,,4,5,6,1,2,3,,5,5,4,5,5,4,5,4,6,4,4,2,4,5,1,1,1,1,1,1,1,3,7,0
3290500457,1,1,3,1,2,3,-1,-1,-1,,1,2,3,4,5,6,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,-1,1,0,3,4,3,7,4
3290499954,1,0,6,1,2,3,4,5,6,,3,4,5,6,1,2,,5,5,5,5,6,1,3,1,1,6,6,6,5,6,3,0,-1,0,1,2,2,3,3,1
3290499953,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290496822,1,1,6,1,2,3,4,5,6,,6,4,5,2,3,1,,6,6,6,5,6,5,5,5,5,6,6,3,5,6,2,0,-1,0,1,2,-1,4,8,2
3290491807,1,1,3,1,2,3,-1,-1,-1,,1,2,3,4,5,6,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,-1,1,-1,-1,-1,-1,-1,9
3290477551,1,1,5,1,2,3,-1,5,6,,6,1,5,2,4,3,,6,6,6,6,6,5,6,5,1,6,6,6,1,6,1,0,-1,1,0,4,-1,3,1,3
3290475079,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,4,4,7,30
3290474953,1,0,6,1,2,3,4,5,6,,4,5,6,1,2,3,,5,6,5,4,5,2,3,4,3,4,5,5,6,6,2,0,-1,0,0,4,-1,5,9,2
3290471553,1,1,6,1,2,3,4,5,6,,6,4,1,3,5,2,,6,6,6,6,6,6,6,6,6,6,6,5,5,6,2,1,1,1,0,3,1,4,5,0
3290467062,1,1,5,1,2,-1,4,5,6,,5,4,6,1,2,3,,5,6,5,3,6,2,2,4,3,6,6,6,6,6,2,0,-1,1,0,2,1,4,5,2
3290467000,1,0,1,-1,-1,-1,-1,5,-1,,2,3,4,5,1,6,,5,5,5,1,5,1,3,1,-1,5,5,1,1,5,3,0,-1,0,1,3,3,5,1,7
3290464481,1,1,4,1,-1,-1,4,5,6,,3,5,6,1,2,4,,6,6,6,5,6,2,2,5,1,5,6,5,6,6,2,0,-1,1,1,3,3,3,3,3
3290463350,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,4,2,6,30
3290461599,1,1,6,1,2,3,4,5,6,,1,2,3,4,5,6,,6,6,6,6,6,2,4,5,3,6,6,6,6,6,2,1,0,1,0,4,3,3,7,0
3290461455,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290448644,1,0,2,-1,-1,-1,-1,5,6,,3,4,5,6,1,2,,6,6,6,-1,6,-1,4,-1,-1,6,6,-1,-1,6,3,0,-1,0,1,4,3,4,6,11
3290444421,1,1,6,1,2,3,4,5,6,,4,6,5,1,2,3,,6,6,6,4,6,2,3,4,2,6,6,4,4,6,1,1,0,1,1,1,1,4,7,0
3290439063,1,1,6,1,2,3,4,5,6,,5,4,6,3,1,2,,6,5,5,2,5,5,5,5,4,5,6,2,2,4,2,1,1,1,0,1,2,3,7,0
3290437717,1,0,3,1,-1,-1,-1,5,6,,1,4,5,6,3,2,,6,6,6,6,6,1,6,1,1,5,6,1,1,6,3,0,-1,0,1,4,-1,5,6,5
3290432874,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290432121,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,-1,3,1,31
3290428766,1,0,2,1,2,-1,-1,-1,-1,,1,2,3,4,5,6,,5,5,5,5,5,4,3,1,1,6,6,5,-1,6,2,0,-1,0,1,2,-1,3,3,7
3290427764,1,1,6,1,2,3,4,5,6,,2,4,5,6,3,1,,6,6,6,6,6,6,6,5,5,6,6,5,5,6,3,1,1,1,1,4,4,3,2,0
3290426384,1,1,6,1,2,3,4,5,6,,5,3,4,6,1,2,,6,6,6,5,6,6,-1,6,2,6,6,6,6,6,3,1,0,1,0,3,4,4,1,1
3290426289,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290423155,1,1,6,1,2,3,4,5,6,,4,5,6,1,2,3,,5,6,5,3,6,3,3,4,3,5,6,4,5,5,2,0,-1,1,0,3,5,5,9,1
3290421738,1,1,6,1,2,3,4,5,6,,5,6,4,3,1,2,,5,3,3,2,3,3,6,4,5,5,6,2,2,5,2,0,-1,0,1,1,1,3,6,1
3290417966,1,1,3,1,-1,-1,-1,5,6,,3,4,5,6,2,1,,6,5,6,1,6,1,5,6,1,6,6,1,1,6,3,0,-1,1,1,4,2,3,1,4
3290412412,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290411058,1,1,2,-1,-1,-1,-1,5,6,,3,4,5,6,1,2,,6,6,6,5,6,1,6,6,6,6,6,5,1,6,2,0,-1,0,1,3,4,2,1,5
3290409431,1,0,3,1,-1,-1,-1,5,6,,3,4,5,6,1,2,,5,5,4,4,5,4,6,4,4,6,6,4,4,6,2,0,-1,0,1,4,2,2,1,4
3290409075,1,0,5,1,-1,3,4,5,6,,3,6,5,2,4,1,,5,5,5,4,6,3,2,1,1,6,6,4,1,6,3,0,-1,0,0,3,5,5,3,2
3290407409,1,1,4,1,-1,-1,4,5,6,,4,5,6,2,1,3,,6,6,6,5,6,1,4,1,1,6,6,4,1,6,1,0,-1,0,1,1,1,4,4,3
3290401956,1,1,6,1,2,3,4,5,6,,4,3,6,5,1,2,,6,6,5,4,6,-1,5,4,4,6,6,3,3,6,2,1,0,1,1,2,5,4,6,1
3290398978,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,-1,5,7,31
3290394872,1,1,6,1,2,3,4,5,6,,5,3,6,4,1,2,,6,6,6,6,6,5,6,6,6,5,6,5,6,6,2,0,-1,1,1,2,3,4,2,1
3290392454,1,1,6,1,2,3,4,5,6,,2,5,6,3,1,4,,6,6,6,6,6,4,4,5,4,6,6,5,6,5,2,1,1,1,0,3,-1,3,3,1
3290392264,1,0,6,1,2,3,4,5,6,,1,5,2,6,3,4,,6,6,6,6,6,6,2,4,5,6,6,4,4,6,1,1,0,1,1,4,5,3,7,0
3290391985,1,1,2,-1,-1,-1,-1,5,6,,4,5,6,3,2,1,,6,6,6,5,6,3,2,1,1,6,6,1,1,6,3,0,-1,0,1,4,3,5,7,5
3290386524,1,1,4,1,2,-1,-1,5,6,,4,3,5,6,2,1,,6,6,6,6,6,3,2,4,4,6,6,4,4,6,3,0,-1,1,1,4,3,5,9,3
3290380140,1,0,0,-1,-1,-1,-1,-1,-1,,2,3,4,5,1,6,,1,6,1,1,1,1,6,-1,1,1,1,1,1,1,3,0,-1,0,0,4,2,4,1,8
3290374523,1,1,5,1,2,3,-1,5,6,,3,1,2,4,5,6,,6,6,6,5,5,5,4,5,4,5,5,4,4,6,1,1,1,1,0,4,2,3,5,1
3290371734,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,3,7,31
3290371532,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290371101,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290365225,1,1,4,1,2,-1,-1,5,6,,3,4,5,6,1,2,,5,6,5,4,6,3,2,4,-1,6,6,4,-1,6,2,0,-1,1,1,4,-1,5,5,6
3290364952,1,1,6,1,2,3,4,5,6,,4,5,3,6,2,1,,6,6,5,5,6,5,2,5,1,6,6,5,1,6,1,0,-1,0,0,3,1,3,1,1
3290359700,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,4,3,6,30
3290358751,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,5,5,3,30
3290350512,1,1,5,-1,2,3,4,5,6,,6,3,4,5,1,2,,5,3,4,5,5,5,5,4,6,5,6,3,5,5,1,0,-1,1,1,1,3,4,3,2
3290347473,1,1,6,1,2,3,4,5,6,,6,4,5,3,2,1,,6,6,6,5,6,2,4,4,4,4,5,2,4,6,1,0,-1,1,0,1,2,3,7,1
3290344571,1,1,6,1,2,3,4,5,6,,4,6,3,2,1,5,,6,6,6,6,6,3,6,5,4,6,6,2,5,6,1,1,1,1,0,4,3,4,1,0
3290343366,1,1,6,1,2,3,4,5,6,,4,5,6,1,2,3,,6,5,5,4,6,4,4,6,4,6,6,1,4,6,2,0,-1,0,1,3,3,5,5,1
3290342169,1,0,2,1,-1,-1,-1,-1,6,,1,5,3,4,6,2,,5,6,6,5,6,5,6,5,1,4,6,1,1,6,2,0,-1,0,0,1,3,3,8,5
3290342102,1,1,3,1,-1,-1,-1,5,6,,3,4,5,6,1,2,,5,6,6,6,6,5,6,1,1,6,6,1,1,6,3,0,-1,1,1,4,5,4,8,4
3290340804,1,1,2,1,-1,-1,-1,5,-1,,1,3,4,5,2,6,,6,6,6,1,6,1,6,1,1,6,6,1,1,6,3,0,-1,0,0,4,3,2,7,5
3290337251,1,1,6,1,2,3,4,5,6,,2,1,3,6,4,5,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,0,-1,1,0,4,3,5,7,1
3290335343,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290329580,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,5,32
3290328309,1,1,4,1,-1,-1,4,5,6,,4,5,6,2,1,3,,6,6,6,4,1,-1,2,5,4,6,6,1,1,6,3,0,-1,0,1,2,3,4,7,4
3290325811,1,1,6,1,2,3,4,5,6,,6,4,5,1,2,3,,6,6,6,4,5,5,6,5,4,5,6,3,3,4,2,1,1,1,0,2,2,4,9,0
3290324518,1,0,3,-1,-1,-1,4,5,6,,4,5,6,1,2,3,,6,6,6,6,6,1,5,5,4,6,6,1,1,5,3,0,-1,0,1,4,2,3,7,4
3290320007,1,1,6,1,2,3,4,5,6,,6,4,5,3,1,2,,6,6,6,5,6,6,6,6,6,6,6,3,6,6,2,1,0,1,0,2,2,4,5,0
3290318577,1,0,3,1,2,3,-1,-1,-1,,1,2,3,4,5,6,,-1,6,5,4,6,4,5,4,4,4,6,4,4,5,3,0,-1,0,1,2,2,3,6,5
3290317691,1,1,5,1,2,-1,4,5,6,,4,5,6,1,2,3,,6,6,6,4,4,4,6,-1,-1,6,6,2,2,6,2,1,1,1,1,2,5,5,6,3
3290316632,1,1,6,1,2,3,4,5,6,,2,5,3,4,6,1,,5,6,6,5,4,5,5,4,5,5,5,5,4,6,3,0,-1,1,0,4,-1,2,7,2
3290316375,1,1,6,1,2,3,4,5,6,,2,3,4,1,5,6,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,-1,1,1,4,1,3,6,1
3290315336,1,1,6,1,2,3,4,5,6,,1,4,5,6,2,3,,6,6,6,6,6,1,3,6,1,6,6,6,1,6,1,1,1,1,1,3,4,4,3,0
3290310304,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,1,2,9,30
3290309722,1,1,3,1,-1,3,-1,5,-1,,4,2,3,1,5,6,,6,6,5,5,6,5,5,5,5,6,6,5,6,6,2,1,1,1,1,4,4,4,6,3
3290309711,1,1,6,1,2,3,4,5,6,,6,5,2,1,4,3,,6,6,6,6,6,5,3,5,1,6,6,2,1,6,3,0,-1,1,0,3,3,5,6,1
3290304610,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290297761,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,3,7,30
3290296317,1,0,2,-1,-1,-1,-1,5,6,,4,5,6,3,1,2,,6,6,6,1,6,1,5,5,1,6,6,1,1,4,1,0,-1,0,1,3,4,4,9,5
3290295809,1,0,3,-1,-1,-1,4,5,6,,6,4,5,3,1,2,,6,6,6,1,1,1,2,1,1,6,6,1,1,6,3,0,-1,0,0,3,-1,5,1,5
3290294922,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,4,5,1,30
3290294142,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290292697,1,1,6,1,2,3,4,5,6,,4,6,5,1,2,3,,6,5,6,5,6,2,5,3,4,5,6,3,3,6,2,1,0,1,1,3,5,4,4,0
3290289176,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3290287101,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,3,2,7,30
3290283817,1,1,6,1,2,3,4,5,6,,4,2,3,6,5,1,,6,6,4,4,6,2,3,4,5,6,6,3,5,6,3,1,0,1,1,4,-1,2,6,1
3290283139,1,1,6,1,2,3,4,5,6,,1,5,6,3,2,4,,6,6,6,6,6,5,6,5,6,5,5,5,5,6,1,1,1,1,1,4,3,2,1,0
3290280642,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,1,5,9,30
